entry_key,sense_position,definition,lemma
theta|noun,1,The measure of an angle.,theta
theta|noun,2,Pitch angle; the angle between an aircraft's longitudinal axis and the horizontal plane.,theta
theta|noun,3,"The sensitivity of the value of a derivative with respect to time; the ""time decay"".",theta
theta|noun,4,Designating a level of brain activity as measured by electroencephalography having a frequency of between four and seven cycles per second (associated with drowsiness in adults).,theta
theta|noun,5,The voiceless dental fricative represented by θ.,theta
iota|noun,1,The Latin letter Ɩ (minuscule: ɩ).,iota
stockholm|noun,1,The Swedish government.,Stockholm
stockholm|noun,2,A county of Sweden.,Stockholm
stockholm|noun,3,"A number of places elsewhere, usually named after the Swedish capital:",Stockholm
stockholm|verb,0,"To suffer from Stockholm syndrome; to form an emotional bond or identification with one's captor or oppressor, also, to form such a bond with one's victim.",Stockholm
madrid|noun,1,"An autonomous community of Spain, the Community of Madrid.",Madrid
madrid|noun,2,"A province of the Community of Madrid, Spain. Capital: Madrid.",Madrid
madrid|noun,3,The Spanish government.,Madrid
madrid|noun,4,"A town and municipality of Western Savanna Province, Cundinamarca department, Colombia.",Madrid
madrid|noun,5,"A town in Tecomán Municipality, Colima, Mexico.",Madrid
madrid|noun,6,"A municipality of Surigao del Sur, Philippines.",Madrid
madrid|noun,7,Several places in the United States:,Madrid
madrid|noun,8,A surname from Spanish.,Madrid
ankara|noun,1,The capital city of Turkey and the capital of Ankara Province.,Ankara
ankara|noun,2,A province and metropolitan municipality in central Turkey around the city.,Ankara
ankara|noun,3,"A small river in Ankara Province, Turkey near the city, a tributary of the Sakarya.",Ankara
ankara|noun,4,A West African fabric.,Ankara
casa|noun,0,house,casa
hellas|noun,0,Greece; (specifically) Ancient Greece.,Hellas
munt|noun,0,"A black person, usually a man.",munt
munt|noun,1,mangina,munt
munt|noun,2,Something or someone dumb or annoying.,munt
munt|verb,0,To vomit (usually while drunk).,munt
munt|verb,1,To engage in the act of munting.,munt
mint|noun,2,Any place regarded as a source of unlimited supply; the supply itself.,mint
mint|noun,4,"The flavoring of the plant, either a sweet, a jelly or sauce.",mint
mint|noun,5,"A green color, like that of mint.",mint
mint|noun,6,"A mint-flavored candy, often eaten to sweeten the smell of the breath.",mint
mint|noun,7,"An intent, a purpose; an attempt, a try; an effort, an endeavor.",mint
mint|verb,1,To invent; to forge; to fabricate; to fashion.,mint
mint|verb,2,To create a crypto token.,mint
mint|verb,3,"To try, attempt; take aim.",mint
mint|verb,4,"To try, attempt, endeavor; to take aim at; to try to hit; to purpose.",mint
mint|verb,5,To hint; suggest; insinuate.,mint
mint|adjective,0,Ellipsis of mint condition: like new.,mint
mint|adjective,1,In near-perfect condition; uncirculated.,mint
mint|adjective,2,Unused with original gum; as issued originally.,mint
mint|adjective,3,"Very good, excellent.",mint
mint|adjective,4,Attractive; beautiful; handsome.,mint
mint|adjective,5,"Of a green color, like that of the mint plant.",mint
discrete|adjective,0,Separate; distinct; individual; non-continuous.,discrete
discrete|adjective,1,"That can be perceived individually, not as connected to, or part of, something else.",discrete
discrete|adjective,3,"Having separate electronic components, such as individual diodes, transistors and resistors, as opposed to integrated circuitry.",discrete
discrete|adjective,4,"Having separate and independent channels of audio, as opposed to multiplexed stereo or quadraphonic, or other multi-channel sound.",discrete
discrete|adjective,5,Having each singleton subset open: said of a topological space or a topology.,discrete
discrete|adjective,6,Disjunctive; containing a disjunctive or discretive clause.,discrete
discrete|adjective,7,Obsolete form of discreet.,discrete
quaternion|noun,0,A group or set of four people or things.,quaternion
quaternion|noun,1,A word of four syllables.,quaternion
quadratic|adjective,0,Square-shaped.,quadratic
quadratic|noun,0,"A quadratic polynomial, function or equation.",quadratic
homologous|adjective,0,Showing a degree of correspondence or similarity.,homologous
linear|adjective,2,"Made, or designed to be used, in a step-by-step, sequential manner.",linear
linear|adjective,3,"Long and narrow, with nearly parallel sides.",linear
linear|adjective,5,(of functions or maps),linear
linear|adjective,7,"Delivered or delivering on a fixed schedule, as opposed to on-demand.",linear
linear|noun,0,Ellipsis of linear amplifier.,linear
cubic|adjective,1,Relating to polynomials of the form ax3+bx2+cx+d.,cubic
cubic|noun,0,A cubic curve.,cubic
line|noun,1,"A path through two or more points (compare ‘segment’); a continuous mark, including as made by a pen; any path, curved or straight.",line
line|noun,3,"A hose, tube, or pipe, of any size.",line
line|noun,4,"Direction, path.",line
line|noun,5,"A procession, either physical or conceptual, which results from the application or effect of a given rationale or other controlling principles of belief, opinion, practice, or phenomenon.",line
line|noun,7,A clothesline.,line
line|noun,8,"A short letter, a written form of communication.",line
line|noun,9,"A connected series of public conveyances, as a roadbed or railway track; and hence, an established arrangement for forwarding merchandise, etc.; a railroad line, railway line, Elizabeth Line etc.",line
line|noun,10,"A trench or rampart, or the non-physical demarcation of the extent of the territory occupied by specified forces.",line
line|noun,12,A conceptual division or distinction.,line
line|noun,14,A measuring line or cord.,line
line|noun,15,"That which was measured by a line, such as a field or any piece of land set apart; hence, allotted place of abode.",line
line|noun,16,"A threadlike crease or wrinkle marking the face, hand, or body; hence, a characteristic mark.",line
line|noun,17,Lineament; feature; figure (of one's body).,line
line|noun,19,"A more-or-less straight sequence of people, objects, etc., either arranged as a queue or column and often waiting to be processed or dealt with, or arranged abreast of one another in a row (and contrasted with a column), as in a military formation.",line
line|noun,20,"The regular infantry of an army, as distinguished from militia, guards, volunteer corps, cavalry, artillery, etc.",line
line|noun,21,A series of notes forming a certain part (such as the bass or melody) of a greater work.,line
line|noun,22,A series or succession of ancestors or descendants of a given person; a family or race; compare lineage.,line
line|noun,23,A small amount of text. Specifically:,line
line|noun,24,A small amount of text. Specifically:,line
line|noun,25,"Course of conduct, thought, occupation, or policy; method of argument; department of industry, trade, or intellectual activity.",line
line|noun,26,"The official, stated position (or set of positions) of an individual or group, particularly a political or religious faction.",line
line|noun,27,"Information about or understanding of something. (Mostly restricted to the expressions get a line on, have a line on, and give a line on.)",line
line|noun,28,"A set of products or services sold by a business, or by extension, the business itself.",line
line|noun,29,A number of shares taken by a jobber.,line
line|noun,30,"Any of an ill-defined set of units of length, varying according to the country, discipline, industry, and date of application, commonly with no indication of the intended magnitude",line
line|noun,31,"Any of an ill-defined set of units of length, varying according to the country, discipline, industry, and date of application, commonly with no indication of the intended magnitude:",line
line|noun,32,Ellipsis of agate line (one fourteenth of an inch).,line
line|noun,33,"A maxwell, a unit of magnetic flux.",line
line|noun,34,The batter's box.,line
line|noun,35,The position in which the fencers hold their swords.,line
line|noun,36,"Proper relative position or adjustment (of parts, not as to design or proportion, but with reference to smooth working).",line
line|noun,38,Instruction; doctrine.,line
line|noun,39,A population of cells derived from a single cell and containing the same genetic makeup.,line
line|noun,40,"a set composed of a spike, a drip chamber, a clamp, a Y-injection site, a three-way stopcock and a catheter.",line
line|noun,41,A group of forwards that play together.,line
line|noun,43,A vascular catheter.,line
line|noun,44,A group of people born in a certain year (liners).,line
line|noun,45,"Flax, linen.",line
line|noun,46,The longer fiber(s) of flax.,line
line|interjection,0,Expresses that the speaker has forgotten their dialogue and needs to be prompted with it.,line
line|verb,0,"To place (objects) into a line (usually used with ""up""); to form into a line; to align.",line
line|verb,1,To place persons or things along the side of for security or defense; to strengthen by adding; to fortify.,line
line|verb,2,To form a line along.,line
line|verb,3,To mark with a line or lines; to cover with lines.,line
line|verb,4,To align (one or more switches) to direct a train onto a particular track.,line
line|verb,5,To represent by lines; to delineate; to portray.,line
line|verb,6,To read or repeat line by line.,line
line|verb,7,To hit a line drive; to hit a line drive which is caught for an out. Compare fly and ground.,line
line|verb,8,To track (wild bees) to their nest by following their line of flight.,line
line|verb,9,To measure.,line
line|verb,11,"To fill or supply (something), as a purse with money.",line
line|verb,12,"To copulate with, to impregnate.",line
sphere|noun,2,"The celestial sphere: the edge of the heavens, imagined as a hollow globe within which celestial bodies appear to be embedded.",sphere
sphere|noun,3,"Any of the concentric hollow transparent globes formerly believed to rotate around the Earth, and which carried the heavenly bodies; there were originally believed to be eight, and later nine and ten; friction between them was thought to cause a harmonious sound (the music of the spheres).",sphere
sphere|noun,4,"An area of activity for a planet; or by extension, an area of influence for a god, hero etc.",sphere
sphere|noun,6,"The natural, normal, or proper place (of something).",sphere
sphere|noun,7,"The set of all points in three-dimensional Euclidean space (or n-dimensional space, in topology) that are a fixed distance from a fixed point .",sphere
sphere|noun,8,"The domain of reference of a proposition, subject, or predicate, or the totality of the particular subjects to which it applies.",sphere
sphere|noun,9,A food preparation comprising a flavorful liquid treated by spherification to produce spheres.,sphere
